Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Tillegg Til Ekornvegen 37 0,2/513/0/0,0,100,0,0,1.8,0,Ingen
Olav Magnussons Veg 10A,2/515/0/0,6886000,70,640000,4180200,1.8,7524,Ingen
Saxe Viks Veg 40,2/516/0/0,5267000,70,320000,3366900,1.8,6060,Ingen
Saxe Viks Veg 42,2/517/0/0,5267000,70,320000,3366900,1.8,6060,Ingen
Olav Magnussons Veg 12C,2/518/0/0,4990000,70,320000,3173000,1.8,5711,Ingen
Tillegg Til Gnr 2 Bnr 162 0,2/521/0/0,0,100,0,0,1.8,0,Ingen
Rønningsvegen 25B,2/522/0/1,5503000,70,320000,3532100,1.8,6357,Ingen
Rønningsvegen 25A,2/522/0/2,5206000,70,320000,3324200,1.8,5983,Ingen
Rønningsvegen 29,2/524/0/0,6832000,70,640000,4142400,1.8,7456,Ingen
Ekornvegen 20A,2/525/0/0,4139000,70,320000,2577300,1.8,4639,Ingen
Ekornvegen 20B,2/526/0/0,4139000,70,320000,2577300,1.8,4639,Ingen
Ekornvegen 20C,2/527/0/0,4067000,70,320000,2526900,1.8,4548,Ingen
Saxe Viks Veg 58,2/529/0/0,84000,100,0,84000,1.8,151,Ingen
Haukvegen 12,2/530/0/0,3265000,70,640000,1645500,1.8,2961,Ingen
Tillegg 2 Til 2/2 0,2/531/0/0,0,100,0,0,1.8,0,Ingen
Saksvikkorsen 0,2/533/0/0,0,100,0,0,4.0,0,Ingen
Rønningsvegen 20,2/536/0/0,3507000,70,320000,2134900,1.8,3842,Ingen
Rønningsvegen 28,2/540/0/0,6642000,70,640000,4009400,1.8,7216,Ingen
Saxe Viks Veg 44,2/541/0/0,6697000,70,320000,4367900,1.8,7862,Ingen
Pumpestasjon Stibakken 0,2/544/0/0,0,100,0,0,1.8,0,Ingen
Rønningsvegen 24,2/545/0/0,6058000,70,320000,3920600,1.8,7057,Ingen
Rønningsvegen 30,2/546/0/0,7773000,70,640000,4801100,1.8,8641,Ingen
Lillesjøvegen 10,2/547/0/0,6615000,70,640000,3990500,1.8,7182,Ingen
Lillesjøvegen 12,2/548/0/0,12148000,70,960000,7543600,1.8,13578,Ingen
Lillesjøvegen 14,2/549/0/0,8427000,70,640000,5258900,1.8,9466,Ingen
Lillesjøvegen 13,2/550/0/0,8648000,70,640000,5413600,1.8,9744,Ingen
Rønningsvegen 32,2/551/0/0,5000000,70,640000,2860000,1.8,5148,Ingen
Rønningsvegen 23A,2/553/0/0,3400000,70,320000,2060000,1.8,3708,Ingen
Rønningsvegen 26,2/554/0/0,0,100,0,0,1.8,0,Ingen
Lauglobuen 16B,2/555/0/0,4278000,70,320000,2674600,1.8,4814,Ingen
Falkvegen 8,2/556/0/0,5401000,70,320000,3460700,1.8,6229,Ingen
Tillegg Til Gnr. 2 Bnr. 80 0,2/557/0/0,0,100,0,0,1.8,0,Ingen
Malvikvegen 179,2/558/0/0,0,100,0,0,1.8,0,Ingen
Skogstien 4,2/559/0/0,8000000,70,640000,4960000,1.8,8928,Ingen
Saxe Viks Veg 57,2/560/0/0,5502000,70,640000,3211400,1.8,5780,Ingen
Saxeborgvegen 2A,2/561/0/1,6473000,70,320000,4211100,1.8,7579,Ingen
Saxeborgvegen 2B,2/561/0/2,5370000,70,320000,3439000,1.8,6190,Ingen
Saxeborgvegen 4,2/562/0/0,6669000,70,320000,4348300,1.8,7826,Ingen
Saxeborgvegen 6,2/563/0/0,10392000,70,640000,6634400,1.8,11941,Ingen
Saxeborgvegen 1,2/564/0/0,6859000,70,640000,4161300,1.8,7490,Ingen
Saxeborgvegen 3B,2/565/0/1,7771000,70,320000,5119700,1.8,9215,Ingen
Saxeborgvegen 3A,2/565/0/2,7771000,70,320000,5119700,1.8,9215,Ingen
Sigurd Slembes Veg 30,2/569/0/0,5455000,70,320000,3498500,1.8,6297,Ingen
Adkomstv 0,2/570/0/0,0,100,0,0,1.8,0,Ingen
Saxeborgvegen 5B,2/571/0/0,7283000,70,320000,4778100,1.8,8600,Ingen
Elgstien 2,2/572/0/0,7076000,70,320000,4633200,1.8,8339,Ingen
Elgstien 4,2/573/0/0,5297000,70,320000,3387900,1.8,6098,Ingen
Elgstien 6,2/574/0/0,5102000,70,320000,3251400,1.8,5852,Ingen
Elgstien 8,2/575/0/0,6832000,70,320000,4462400,1.8,8032,Ingen
Elgstien 10,2/576/0/0,5655000,70,320000,3638500,1.8,6549,Ingen
2/577/0/0 0,2/577/0/0,182000,100,0,182000,1.8,327,Ingen
2/578/0/0 0,2/578/0/0,0,100,0,0,1.8,0,Ingen
Rønningsvegen 22,2/579/0/0,6912000,70,640000,4198400,1.8,7557,Ingen
2/580/0/0 0,2/580/0/0,0,100,0,0,1.8,0,Ingen
Duevegen 3B,2/581/0/0,5061000,70,640000,2902700,1.8,5224,Ingen
Vidsjåvegen 11,2/583/0/0,8648000,70,640000,5413600,1.8,9744,Ingen
Vidsjåvegen 9,2/584/0/0,8929000,70,640000,5610300,1.8,10098,Ingen
Vidsjåvegen 13,2/585/0/0,10131000,70,320000,6771700,1.8,12189,Ingen
Vidsjåvegen 7,2/586/0/0,10305000,70,320000,6893500,1.8,12408,Ingen
Vidsjåvegen 4,2/587/0/0,7912000,70,640000,4898400,1.8,8817,Ingen
Vidsjåvegen 2,2/588/0/0,10189000,70,320000,6812300,1.8,12262,Ingen
Ekornvegen 3A,2/589/0/0,5009000,70,320000,3186300,1.8,5735,Ingen
Gullhaugvegen 20A,2/590/0/0,6641000,70,640000,4008700,1.8,7215,Ingen
Magnus Barfots Veg 3A,2/592/0/0,8648000,70,320000,5733600,1.8,10320,Ingen
2/593/0/0 0,2/593/0/0,0,100,0,0,1.8,0,Ingen
2/594/0/0 0,2/594/0/0,0,100,0,0,1.8,0,Ingen
Sjøvegen 8B,2/602/0/0,7885000,70,320000,5199500,1.8,9359,Ingen
Gullhaugvegen 2B,2/603/0/1,4344000,70,320000,2720800,1.8,4897,Ingen
Gullhaugvegen 2C,2/603/0/2,3730000,70,320000,2291000,1.8,4123,Ingen
Sigurd Slembes Veg 24A,2/606/0/0,11977000,70,320000,8063900,1.8,14515,Ingen
Saxe Viks veg 49A,2/610/0/0,4855000,70,320000,3078500,1.8,5541,Ingen
Saxe Viks Veg 49B,2/611/0/0,5112000,70,320000,3258400,1.8,5865,Ingen
Rønningsvegen 16,3/2/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Sjøvegen 11,3/5/0/0,3182000,70,320000,1907400,1.8,3433,Ingen
Sjøvegen 13,3/8/0/0,5930000,70,640000,3511000,1.8,6319,Ingen
Sjøvegen 9A,3/11/0/0,9787000,70,320000,6530900,1.8,11755,Ingen
Rønningsvegen 18B,3/14/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Vikastrand 0,3/15/0/0,0,100,0,0,1.8,0,Ingen
Sjøvegen 7B,3/16/0/0,4330000,70,320000,2711000,1.8,4879,Ingen
Sjøvegen 21,3/17/0/0,5572000,70,320000,3580400,1.8,6444,Ingen
Kongshaugvegen 8,3/19/0/0,4400000,70,320000,2760000,1.8,4968,Ingen
Rønningsvegen 14,3/22/0/0,3826000,70,320000,2358200,1.8,4244,Ingen
Rønningsvegen 17,3/23/0/0,6323000,70,640000,3786100,1.8,6814,Ingen
Rønningsvegen 15,3/24/0/0,6515000,70,320000,4240500,1.8,7632,Ingen
Sjøvegen 3,3/25/0/0,5480000,70,320000,3516000,1.8,6328,Ingen
Adkomsten 0,3/26/0/0,0,100,0,0,1.8,0,Ingen
Sjøvegen 7A,3/27/0/0,3854000,70,320000,2377800,1.8,4280,Ingen
Sjøvegen 23,3/28/0/0,7519000,70,320000,4943300,1.8,8897,Ingen
Sjøvegen 5,3/29/0/0,3580000,70,320000,2186000,1.8,3934,Ingen
Kongshaugvegen 6,3/31/0/0,5549000,70,320000,3564300,1.8,6415,Ingen
Sjøvegen 15,3/32/0/0,5061000,70,320000,3222700,1.8,5800,Ingen
Rønningsvegen 9,3/55/0/0,9862000,70,640000,6263400,1.8,11274,Ingen
Sjøvegen 17,3/56/0/0,0,100,0,0,1.8,0,Ingen
Tillegg Til Vik 0,3/57/0/0,0,100,0,0,1.8,0,Ingen
Sjøvegen 19C,3/58/0/0,4898000,70,320000,3108600,1.8,5595,Ingen
3/61/0/1 0,3/61/0/1,5269000,100,0,5269000,4.0,21076,Ingen
3/61/0/2 0,3/61/0/2,5943000,100,0,5943000,4.0,23772,Ingen
Stasjonsvegen 3,3/65/0/0,124368000,70,11840000,75217600,1.8,135391,Ingen
Rønningsvegen 7,3/66/0/0,6533000,70,320000,4253100,1.8,7655,Ingen
Rønningsvegen 13,3/67/0/0,6430000,70,640000,3861000,1.8,6949,Ingen
Rønningsvegen 11,3/68/0/0,3553000,70,320000,2167100,1.8,3900,Ingen
Rønningsvegen 12,3/69/0/0,6365000,70,640000,3815500,1.8,6867,Ingen
Rønningsvegen 10,3/70/0/0,5108000,70,320000,3255600,1.8,5860,Ingen
Stasjonsvegen 1,3/71/0/0,19455000,100,0,19455000,4.0,77820,Ingen
Sjøvegen 19A,3/72/0/0,8421000,70,320000,5574700,1.8,10034,Ingen
Sjøvegen 19B,3/73/0/0,0,100,0,0,1.8,0,Ingen
Sjøvegen 17 B. 0,3/74/0/0,0,100,0,0,1.8,0,Ingen
Rønningsvegen 18A,3/76/0/0,6450000,70,320000,4195000,1.8,7551,Ingen
Rønningsvegen 8,3/77/0/0,9568000,70,960000,5737600,1.8,10327,Ingen
3/79/0/0 0,3/79/0/0,168000,100,0,168000,1.8,302,Ingen
Sjøvegen 9B,3/81/0/0,8841000,70,320000,5868700,1.8,10563,Ingen
Malvikvegen 300,4/1/0/0,1770000,70,960000,279000,1.8,502,§ 5 h delvis
Ålivegen 2B,4/2/0/0,4349000,70,320000,2724300,1.8,4903,Ingen
Granholtvegen 14,4/3/0/0,5061000,70,640000,2902700,1.8,5224,Ingen
Ekornvegen 4,4/4/0/0,7645000,70,320000,5031500,1.8,9056,Ingen
Ålivegen 14,4/5/0/0,6493000,70,640000,3905100,1.8,7029,Ingen
Granholtvegen 4,4/6/0/1,5081000,70,320000,3236700,1.8,5826,Ingen
Granholtvegen 4,4/6/0/2,5035000,70,320000,3204500,1.8,5768,Ingen
Granholtvegen 4,4/6/0/3,5081000,70,320000,3236700,1.8,5826,Ingen
Granholtvegen 4,4/6/0/4,4755000,70,320000,3008500,1.8,5415,Ingen
Granholtvegen 4,4/6/0/5,5035000,70,320000,3204500,1.8,5768,Ingen
Granholtvegen 4,4/6/0/6,4755000,70,320000,3008500,1.8,5415,Ingen
Ålivegen 8,4/7/0/0,5319000,70,320000,3403300,1.8,6125,Ingen
Ekornvegen 6,4/8/0/0,1298000,70,320000,588600,1.8,1059,Ingen
Ålivegen 3,4/9/0/0,6270000,70,640000,3749000,1.8,6748,Ingen
Kongshaugvegen 2,4/10/0/0,4802000,100,0,4802000,4.0,19208,Ingen
Gullhaugvegen 1B,4/11/0/0,1399000,70,320000,659300,1.8,1186,§ 5 h delvis
Gullhaugvegen 1C,4/11/0/0,2548000,100,0,2548000,4.0,10192,§ 5 h delvis
Kongshaugvegen 1B,4/12/0/0,7096000,70,320000,4647200,1.8,8364,Ingen
Vikhammerdalen 6,4/13/0/0,5013000,70,320000,3189100,1.8,5740,Ingen
Kongshaugvegen 14,4/14/0/0,1350000,70,320000,625000,1.8,1125,Ingen
Ålivegen 9,4/15/0/0,5365000,70,320000,3435500,1.8,6183,Ingen
Granholtvegen 10,4/16/0/0,5179000,70,320000,3305300,1.8,5949,Ingen
Malvikvegen 310,4/17/0/0,5132000,70,640000,2952400,1.8,5314,Ingen
Kongshaugfjæra 5,4/19/0/0,840000,70,320000,268000,1.8,482,Ingen
Asplundvegen 11,4/20/0/0,3211000,70,320000,1927700,1.8,3469,Ingen
Asplundvegen 5,4/21/0/0,5342000,70,320000,3419400,1.8,6154,Ingen
Granholtvegen 1,4/22/0/0,10947000,70,320000,7342900,1.8,13217,Ingen
Ekornvegen 2A,4/23/0/0,5085000,70,320000,3239500,1.8,5831,Ingen
Kongshaugvegen 10,4/25/0/0,5819000,70,640000,3433300,1.8,6179,Ingen
Kongshaugvegen 12,4/26/0/0,5219000,70,640000,3013300,1.8,5423,Ingen
Kongshaugfjæra 1,4/27/0/0,963000,70,320000,354100,1.8,637,Ingen
Ekornvegen 2B,4/29/0/0,9770000,70,640000,6199000,1.8,11158,Ingen
Granholtvegen 5,4/30/0/0,3525000,70,320000,2147500,1.8,3865,Ingen
Granholtvegen 3,4/31/0/1,1850000,70,320000,975000,1.8,1755,Ingen
Granholtvegen 3,4/31/0/2,3127000,70,320000,1868900,1.8,3364,Ingen
Granholtvegen 3,4/31/0/3,4100000,70,320000,2550000,1.8,4590,Ingen
Asplundvegen 13,4/33/0/0,3608000,70,320000,2205600,1.8,3970,Ingen
Asplundvegen 9,4/34/0/0,4600000,70,320000,2900000,1.8,5220,Ingen
Kongshaugfjæra 7,4/35/0/0,1240000,70,320000,548000,1.8,986,Ingen
Kongshaugfjæra 9,4/36/0/0,426000,70,320000,0,1.8,0,Ingen
Malvikvegen 316,4/37/0/0,767000,70,320000,216900,1.8,390,Ingen
Ålivegen 10,4/38/0/0,6578000,70,640000,3964600,1.8,7136,Ingen
Tillegg Til Knausen 0,4/40/0/0,0,100,0,0,1.8,0,Ingen
Vikhammerdalen 4,4/41/0/0,7697000,70,640000,4747900,1.8,8546,Ingen
Ålivegen 16,4/42/0/0,5155000,70,320000,3288500,1.8,5919,Ingen
Tillegg Til Roa 0,4/43/0/0,0,100,0,0,1.8,0,Ingen
Ålivegen 13,4/44/0/0,7677000,70,640000,4733900,1.8,8521,Ingen
Ålivegen 11A,4/45/0/0,7387000,70,640000,4530900,1.8,8155,Ingen
Kongshaugvegen 3,4/46/0/0,4625000,70,320000,2917500,1.8,5251,Ingen
Granholtvegen 2,4/48/0/0,6641000,70,320000,4328700,1.8,7791,Ingen
Asplundvegen 17,4/50/0/0,4578000,70,640000,2564600,1.8,4616,Ingen
Vesletun 0,4/51/0/0,0,100,0,0,1.8,0,Ingen
Ålivegen 18,4/52/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Ålivegen 20,4/54/0/0,5653000,70,640000,3317100,1.8,5970,Ingen
Asplundvegen 19,4/55/0/0,6408000,70,640000,3845600,1.8,6922,Ingen
Asplundvegen 15,4/58/0/0,5685000,70,320000,3659500,1.8,6587,Ingen
Seljevegen 5,4/60/0/0,4625000,70,320000,2917500,1.8,5251,Ingen
Seljevegen 3,4/61/0/0,4092000,70,640000,2224400,1.8,4003,Ingen
Seljevegen 1,4/62/0/0,5503000,70,320000,3532100,1.8,6357,Ingen
Seljevegen 6,4/63/0/0,5952000,70,320000,3846400,1.8,6923,Ingen
Seljevegen 4,4/64/0/0,6472000,70,640000,3890400,1.8,7002,Ingen
Seljevegen 2,4/65/0/0,6468000,70,640000,3887600,1.8,6997,Ingen
Heggvegen 3,4/66/0/0,3691000,70,320000,2263700,1.8,4074,Ingen
Heggvegen 1,4/67/0/0,7035000,70,640000,4284500,1.8,7712,Ingen
Ålivegen 4,4/68/0/0,3525000,70,320000,2147500,1.8,3865,Ingen
Tillegg Til Heimstad 0,4/69/0/0,0,100,0,0,1.8,0,Ingen
Tillegg Til Solstua 0,4/70/0/0,44000,100,0,44000,1.8,79,Ingen
Kongshaugvegen 1,4/72/0/0,6891000,70,640000,4183700,1.8,7530,Ingen
Granholtvegen 9,4/73/0/0,4195000,70,320000,2616500,1.8,4709,Ingen
Granholtvegen 11,4/74/0/0,5037000,70,320000,3205900,1.8,5770,Ingen
Malvikvegen 314,4/75/0/0,2944000,70,640000,1420800,1.8,2557,Ingen
Kongshaugfjæra 3,4/76/0/0,732000,70,320000,192400,1.8,346,Ingen
Ålivegen 12,4/77/0/0,3778000,70,320000,2324600,1.8,4184,Ingen
Kongshaugvegen 5,4/80/0/0,5819000,70,320000,3753300,1.8,6755,Ingen
Kongshaugvegen 7,4/81/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Heggvegen 2,4/82/0/0,6280000,70,320000,4076000,1.8,7336,Ingen
Skarpsno Ii 0,4/83/0/0,0,100,0,0,1.8,0,Ingen
Ekornvegen 10A,4/84/0/1,3996000,70,320000,2477200,1.8,4458,Ingen
Ekornvegen 10B,4/84/0/2,3982000,70,320000,2467400,1.8,4441,Ingen
Granholtvegen 12,4/85/0/0,4600000,70,320000,2900000,1.8,5220,Ingen
Ålivegen 6,4/87/0/0,6150000,70,640000,3665000,1.8,6597,Ingen
Ålivegen 6B,4/88/0/0,4400000,70,640000,2440000,1.8,4392,Ingen
Ålivegen 6C,4/89/0/0,4144000,70,320000,2580800,1.8,4645,Ingen
Ekornvegen 18,4/90/0/0,7035000,70,640000,4284500,1.8,7712,Ingen
Asplundvegen 4,4/91/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Asplundvegen 6B,4/93/0/0,0,100,0,0,1.8,0,Ingen
Asplundvegen 2,4/94/0/0,5819000,70,320000,3753300,1.8,6755,Ingen
Granholtvegen 8,4/95/0/0,5480000,70,640000,3196000,1.8,5752,Ingen
Ålivegen 6D,4/96/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Ålivegen 6A,4/97/0/0,5202000,70,320000,3321400,1.8,5978,Ingen
Sporforlengelse Iii 0,4/102/0/0,0,100,0,0,1.8,0,Ingen
Ekornvegen 2,4/105/0/0,5707000,70,320000,3674900,1.8,6614,Ingen
Asplundvegen 7,4/107/0/0,5435000,70,320000,3484500,1.8,6272,Ingen
Ekornvegen 12,4/108/0/0,5249000,70,320000,3354300,1.8,6037,Ingen
Tillegg Til Helgemo 0,4/110/0/0,0,100,0,0,1.8,0,Ingen
Ekornvegen 16,4/111/0/0,7035000,70,320000,4604500,1.8,8288,Ingen
Ekornvegen 14 0,4/112/0/0,0,100,0,0,1.8,0,Ingen
Ekornvegen 14C,4/113/0/1,3000000,70,320000,1780000,1.8,3204,Ingen
Ekornvegen 14A,4/113/0/2,3559000,70,640000,1851300,1.8,3332,Ingen
Ekornvegen 14B,4/113/0/3,3559000,70,320000,2171300,1.8,3908,Ingen
Asplundvegen 8B,4/114/0/0,5022000,70,320000,3195400,1.8,5751,Ingen
Asplundvegen 8A,4/116/0/0,6062000,70,320000,3923400,1.8,7062,Ingen
Malvikvegen 312,4/117/0/0,4400000,70,320000,2760000,1.8,4968,Ingen
Ekornvegen 8,4/118/0/0,5908000,70,320000,3815600,1.8,6868,Ingen
Tillegg Til Ekornvegen 8 0,4/119/0/0,0,100,0,0,1.8,0,Ingen
Kongshaugvegen 4,4/120/0/0,5572000,70,320000,3580400,1.8,6444,Ingen
Gullhaugvegen 3A,4/129/0/0,7056000,70,640000,4299200,1.8,7738,Ingen
Gullhaugvegen 3B,4/130/0/0,6106000,70,320000,3954200,1.8,7117,Ingen
Svarttrostvegen 1,4/131/0/0,5392000,70,320000,3454400,1.8,6217,Ingen
Svarttrostvegen 3,4/132/0/0,4845000,70,320000,3071500,1.8,5528,Ingen
Svarttrostvegen 5,4/133/0/0,4425000,70,320000,2777500,1.8,4999,Ingen
Svarttrostvegen 7,4/134/0/0,7950000,70,960000,4605000,1.8,8289,Ingen
Svarttrostvegen 9,4/135/0/0,5108000,70,320000,3255600,1.8,5860,Ingen
Svarttrostvegen 11,4/136/0/0,7035000,70,640000,4284500,1.8,7712,Ingen
Svarttrostvegen 13,4/137/0/0,6850000,70,320000,4475000,1.8,8055,Ingen
Svarttrostvegen 15,4/138/0/0,5594000,70,320000,3595800,1.8,6472,Ingen
Svarttrostvegen 2,4/139/0/0,6215000,70,320000,4030500,1.8,7254,Ingen
Svarttrostvegen 4,4/140/0/0,6344000,70,640000,3800800,1.8,6841,Ingen
Svarttrostvegen 6,4/141/0/0,5365000,70,320000,3435500,1.8,6183,Ingen
Svarttrostvegen 8,4/142/0/0,6150000,70,640000,3665000,1.8,6597,Ingen
Svarttrostvegen 10,4/143/0/0,6932000,70,320000,4532400,1.8,8158,Ingen
Svarttrostvegen 12,4/144/0/0,6128000,70,320000,3969600,1.8,7145,Ingen
Svarttrostvegen 14,4/145/0/0,6365000,70,320000,4135500,1.8,7443,Ingen
Svarttrostvegen 16,4/146/0/0,6040000,70,320000,3908000,1.8,7034,Ingen
Gullhaugvegen 5,4/147/0/0,7775000,70,640000,4802500,1.8,8644,Ingen
Gullhaugvegen 7,4/148/0/0,7499000,70,320000,4929300,1.8,8872,Ingen
Gullhaugvegen 9,4/149/0/0,4941000,70,320000,3138700,1.8,5649,Ingen
Gullhaugvegen 11,4/150/0/0,5061000,70,320000,3222700,1.8,5800,Ingen
Gullhaugvegen 15,4/151/0/0,6040000,70,320000,3908000,1.8,7034,Ingen
Gullhaugvegen 21,4/152/0/0,5365000,70,320000,3435500,1.8,6183,Ingen
Gullhaugvegen 23,4/153/0/0,6258000,70,320000,4060600,1.8,7309,Ingen
Gullhaugvegen 25,4/154/0/0,6062000,70,320000,3923400,1.8,7062,Ingen
Gullhaugvegen 27,4/155/0/0,6323000,70,640000,3786100,1.8,6814,Ingen
Gullhaugvegen 12A,4/156/0/0,4431000,70,320000,2781700,1.8,5007,Ingen
Gullhaugvegen 14,4/157/0/0,7096000,70,320000,4647200,1.8,8364,Ingen
Gullhaugvegen 16,4/158/0/0,7419000,70,320000,4873300,1.8,8771,Ingen
Gullhaugvegen 18,4/159/0/0,5365000,70,320000,3435500,1.8,6183,Ingen
Gullhaugvegen 28,4/160/0/0,6215000,70,640000,3710500,1.8,6678,Ingen
Gullhaugvegen 30,4/161/0/0,5594000,70,320000,3595800,1.8,6472,Ingen
Gullhaugvegen 32,4/162/0/0,6280000,70,320000,4076000,1.8,7336,Ingen
Gullhaugvegen 34,4/163/0/0,6344000,70,320000,4120800,1.8,7417,Ingen
Gullhaugvegen 36,4/164/0/0,6746000,70,640000,4082200,1.8,7347,Ingen
Gullhaugvegen 38,4/165/0/0,6193000,70,320000,4015100,1.8,7227,Ingen
Gullhaugvegen 40,4/166/0/0,6365000,70,320000,4135500,1.8,7443,Ingen
Gullhaugvegen 42,4/167/0/0,4674000,70,320000,2951800,1.8,5313,Ingen
Gullhaugvegen 44,4/168/0/0,6084000,70,320000,3938800,1.8,7089,Ingen
Gullhaugvegen 46,4/169/0/0,6974000,70,640000,4241800,1.8,7635,Ingen
Gullhaugvegen 48,4/170/0/0,7479000,70,320000,4915300,1.8,8847,Ingen
Gullhaugvegen 50,4/171/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Ålivegen 1,4/173/0/0,8713000,70,640000,5459100,1.8,9826,Ingen
Asplundvegen 12,4/174/0/0,4525000,70,320000,2847500,1.8,5125,Ingen
Asplundvegen 10,4/175/0/0,5662000,70,320000,3643400,1.8,6558,Ingen
Kongshaugvegen 1 C 0,4/178/0/0,78000,100,0,78000,1.8,140,Ingen
Tillegg Til 4/84 0,4/180/0/0,0,100,0,0,1.8,0,Ingen
Veggrunn Av Roa 0,4/181/0/0,0,100,0,0,4.0,0,Ingen
Gullhaugvegen 19,4/183/0/0,7015000,70,320000,4590500,1.8,8262,Ingen
Ålivegen 11B,4/184/0/0,5267000,70,320000,3366900,1.8,6060,Ingen
Ålivegen 16B,4/185/0/0,6966000,70,320000,4556200,1.8,8201,Ingen
Gullhaugvegen 12B,4/186/0/0,4226000,70,320000,2638200,1.8,4748,Ingen
Tillegg Til 1/114 0,4/188/0/0,0,100,0,0,1.8,0,Ingen
Gullhaugvegen 17,4/189/0/0,7361000,70,320000,4832700,1.8,8698,Ingen
Ålivegen 2C,4/190/0/0,7773000,70,320000,5121100,1.8,9217,Ingen
Gullhaugvegen 1A,4/191/0/0,4319000,70,320000,2703300,1.8,4865,Ingen
Granholtvegen 6D,4/192/0/1,4521000,70,320000,2844700,1.8,5120,Ingen
Granholtvegen 6C,4/192/0/2,4396000,70,320000,2757200,1.8,4962,Ingen
Granholtvegen 6B,4/192/0/3,4396000,70,320000,2757200,1.8,4962,Ingen
Granholtvegen 6A,4/192/0/4,4417000,70,320000,2771900,1.8,4989,Ingen
Malvikvegen 308,4/193/0/0,9266000,70,640000,5846200,1.8,10523,Ingen
Asplundvegen 8C,4/194/0/0,9787000,70,320000,6530900,1.8,11755,Ingen
Rognvegen 22,4/200/0/0,8949000,70,320000,5944300,1.8,10699,Ingen
Rognvegen 20,4/201/0/0,7900000,70,320000,5210000,1.8,9378,Ingen
Rognvegen 18,4/202/0/0,9337000,70,320000,6215900,1.8,11188,Ingen
Rognvegen 16,4/203/0/0,8877000,70,320000,5893900,1.8,10609,Ingen
Rognvegen 14,4/204/0/0,8949000,70,320000,5944300,1.8,10699,Ingen
Lerkvegen 33,4/205/0/1,2977000,70,320000,1763900,1.8,3175,Ingen
Lerkvegen 31,4/205/0/2,3133000,70,320000,1873100,1.8,3371,Ingen
Lerkvegen 31,4/205/0/3,3491000,70,320000,2123700,1.8,3822,Ingen
Lerkvegen 31,4/205/0/4,2872000,70,320000,1690400,1.8,3042,Ingen
Lerkvegen 31,4/205/0/6,5629000,70,320000,3620300,1.8,6516,Ingen
Lerkvegen 31,4/205/0/7,3642000,70,320000,2229400,1.8,4012,Ingen
Lerkvegen 31,4/205/0/8,2872000,70,320000,1690400,1.8,3042,Ingen
Lerkvegen 31,4/205/0/9,2819000,70,320000,1653300,1.8,2975,Ingen
Lerkvegen 31,4/205/0/10,5494000,70,320000,3525800,1.8,6346,Ingen
Lerkvegen 31,4/205/0/11,3491000,70,320000,2123700,1.8,3822,Ingen
Lerkvegen 31,4/205/0/12,2872000,70,320000,1690400,1.8,3042,Ingen
Lerkvegen 31,4/205/0/13,2819000,70,320000,1653300,1.8,2975,Ingen
Lerkvegen 31,4/205/0/14,5584000,70,320000,3588800,1.8,6459,Ingen
Lerkvegen 31,4/205/0/15,3692000,70,320000,2264400,1.8,4075,Ingen
Lerkvegen 31,4/205/0/16,2924000,70,320000,1726800,1.8,3108,Ingen
Lerkvegen 31,4/205/0/17,2977000,70,320000,1763900,1.8,3175,Ingen
Lerkvegen 31,4/205/0/18,6385000,70,320000,4149500,1.8,7469,Ingen
Lerkvegen 31,4/205/0/19,5127000,70,320000,3268900,1.8,5884,Ingen
Lerkvegen 27,4/205/0/21,2977000,70,320000,1763900,1.8,3175,Ingen
Lerkvegen 25,4/205/0/22,4135000,70,320000,2574500,1.8,4634,Ingen
Lerkvegen 23,4/205/0/23,5035000,70,320000,3204500,1.8,5768,Ingen
Lerkvegen 29,4/205/0/24,3692000,70,320000,2264400,1.8,4075,Ingen
Lerkvegen 29,4/205/0/25,2924000,70,320000,1726800,1.8,3108,Ingen
Lerkvegen 29,4/205/0/26,4086000,70,320000,2540200,1.8,4572,Ingen
Lerkvegen 29,4/205/0/27,5220000,70,320000,3334000,1.8,6001,Ingen
Lerkvegen 29,4/205/0/28,2097000,70,320000,1147900,1.8,2066,Ingen
Lerkvegen 29,4/205/0/29,2766000,70,320000,1616200,1.8,2909,Ingen
Lerkvegen 29,4/205/0/30,4376000,70,320000,2743200,1.8,4937,Ingen
Lerkvegen 29,4/205/0/31,5035000,70,320000,3204500,1.8,5768,Ingen
Lerkvegen 29,4/205/0/32,3642000,70,320000,2229400,1.8,4012,Ingen
Lerkvegen 29,4/205/0/33,1609000,70,320000,806300,1.8,1451,Ingen
Lerkvegen 29,4/205/0/34,4376000,70,320000,2743200,1.8,4937,Ingen
Lerkvegen 29,4/205/0/35,5081000,70,320000,3236700,1.8,5826,Ingen
Lerkvegen 29,4/205/0/36,6473000,70,320000,4211100,1.8,7579,Ingen
Rognvegen 10,4/205/0/38,2766000,70,320000,1616200,1.8,2909,Ingen
